Region_Name;Code_Name;From_ID;To_ID;From_Scene;To_Scene;From_Name;To_Name;Type;Anchor_X;Anchor_Y;Anchor_Z;Text_X;Text_Y;Text_Z;Entrance_Icon;Active_Layout
Twin_Islands;MM_GORON_RACETRACK_ENTR;MM_TWIN_ISLANDS_FROM_GORON_RACETRACK_ENTR;0xd000;MM_TWIN_ISLANDS;MM_GORON_RACETRACK;Twin Islands;Goron Racetrack;Normal;611;440;0;657;440;0;Generic_Entry;all
Twin_Islands;MM_GORON_RACETRACK_ALT_ENTR;MM_GORON_RACETRACK_ALT_ENTR;0xd010;MM_GORON_RACETRACK;MM_GORON_RACETRACK;Racetrack Alt;Goron Racetrack;None;-1;-1;-1;-1;-1;-1;No_Entry;all
Goron_Village;MM_GORON_SHOP_ENTR;MM_GORON_SHRINE_FROM_SHOP_ENTR;0x7400;MM_GORON_SHRINE;MM_GORON_SHOP;Goron Shrine;Goron Shop;Normal;499;635;0;499;721;0;Generic_Entry;all
Goron_Village;MM_GORON_SHRINE_ENTR;MM_GORON_VILLAGE_FROM_GORON_SHRINE_ENTR;0x5e00;MM_GORON_VILLAGE;MM_GORON_SHRINE;Goron City;Goron Shrine;Normal;708;341;0;820;341;0;Generic_Entry;all
Goron_Village;MM_GORON_SHRINE_FROM_SHOP_ENTR;MM_GORON_SHOP_ENTR;0x5e10;MM_GORON_SHOP;MM_GORON_SHRINE;Goron Shop;Goron Shrine;Normal;688;593;0;820;593;0;Generic_Entry;all
Goron_Village;MM_GORON_VILLAGE_SPRING_FROM_TWIN_ISLANDS_ENTR;MM_TWIN_ISLANDS_FROM_GORON_VILLAGE_ENTR;0x8a00;MM_TWIN_ISLANDS;MM_GORON_VILLAGE;Twin Islands;Goron Village;None;-1;-1;-1;-1;-1;-1;No_Entry;all
Goron_Village;MM_GORON_VILLAGE_SPRING_FROM_GORON_SHRINE_ENTR;MM_GORON_SHRINE_ENTR;0x8a20;MM_GORON_SHRINE;MM_GORON_VILLAGE;Goron Shrine;Goron City;None;-1;-1;-1;-1;-1;-1;No_Entry;all
Goron_Village;MM_GORON_VILLAGE_SPRING_FROM_LONE_PEAK_SHRINE_ENTR;MM_LONE_PEAK_SHRINE_ENTR;0x8a30;MM_LONE_PEAK;MM_GORON_VILLAGE;Lone Peak Shrine;Goron City;None;-1;-1;-1;-1;-1;-1;No_Entry;all
Goron_Village;MM_GORON_VILLAGE_FROM_TWIN_ISLANDS_ENTR;MM_TWIN_ISLANDS_FROM_GORON_VILLAGE_ENTR;0x9400;MM_TWIN_ISLANDS;MM_GORON_VILLAGE;Twin Islands;Goron Village;Normal;307;643;0;307;714;0;Generic_Entry;all
Goron_Village;MM_GORON_VILLAGE_FROM_GORON_SHRINE_ENTR;MM_GORON_SHRINE_ENTR;0x9420;MM_GORON_SHRINE;MM_GORON_VILLAGE;Goron Shrine;Goron City;Normal;412;579;0;808;579;0;Generic_Entry;all
Goron_Village;MM_GORON_VILLAGE_FROM_LONE_PEAK_SHRINE_ENTR;MM_LONE_PEAK_SHRINE_ENTR;0x9430;MM_LONE_PEAK;MM_GORON_VILLAGE;Lone Peak Shrine;Goron City;Normal;687;455;0;808;455;0;Generic_Entry;all
Great_Bay_Coast;MM_GROTTO_EXIT_GENERIC_GREAT_BAY_COAST;MM_GROTTO_GENERIC_GREAT_BAY_COAST_ENTR;0x10108;MM_GROTTO_GREAT_BAY_COAST_FISHERMAN;MM_GREAT_BAY_COAST;Open Grotto;Great Bay Coast;Normal;600;667;0;600;702;0;Open_Grotto;all
Great_Bay_Coast;MM_GROTTO_EXIT_COW_COAST;MM_GROTTO_COW_COAST_ENTR;0x1010e;MM_GROTTO_GREAT_BAY_COAST_COW;MM_GREAT_BAY_COAST;Cow Grotto;Great Bay Coast;Normal;622;445;0;750;445;0;Open_Grotto;all
Great_Bay_Coast;MM_GREAT_BAY_COAST_FROM_FIELD_ENTR;MM_TERMINA_FIELD_FROM_GREAT_BAY_COAST_ENTR;0x6800;MM_TERMINA_FIELD;MM_GREAT_BAY_COAST;Termina Field;Great Bay Coast;Normal;712;649;0;750;649;0;Generic_Entry;all
Great_Bay_Coast;MM_GREAT_BAY_COAST_FROM_ZORA_CAPE_ENTR;MM_ZORA_CAPE_FROM_GREAT_BAY_COAST_ENTR;0x6810;MM_ZORA_CAPE;MM_GREAT_BAY_COAST;Zora Cape;Great Bay Coast;Normal;520;712;0;520;954;0;Generic_Entry;all
Great_Bay_Coast;MM_VOID_GREAT_BAY_ENTR;MM_VOID_GREAT_BAY_BEACH_ENTR;0x6820;MM_GREAT_BAY_COAST;MM_GREAT_BAY_COAST;Beach;Great Bay Coast - Beach;One_Way_In;499;634;0;16;773;0;Generic_Entry;all
Great_Bay_Coast;MM_VOID_GREAT_BAY_BEACH_ENTR;MM_VOID_GREAT_BAY_ENTR;0x68200;MM_GREAT_BAY_COAST;MM_GREAT_BAY_COAST;Void Beach Side;Great Bay Coast -> Void Beach Side;One_Way_Out;274;563;0;16;567;0;Generic_Entry;all
Great_Bay_Coast;MM_GREAT_BAY_FROM_PINNACLE_ROCK_ENTR;MM_PINNACLE_ROCK_ENTR;0x6830;MM_PINNACLE_ROCK;MM_GREAT_BAY_COAST;Pinnacle Rock;Great Bay Coast;Normal;310;445;0;16;445;0;Generic_Entry;all
Great_Bay_Coast;MM_GREAT_BAY_COAST_FROM_FISHER_HUT_ENTR;MM_FISHER_HUT_ENTR;0x6840;MM_FISHERMAN_HUT;MM_GREAT_BAY_COAST;Fisherman Hut;Great Bay Coast;Normal;582;646;0;582;780;0;Generic_Entry;all
Great_Bay_Coast;MM_GREAT_BAY_FROM_PIRATE_FORTRESS_ENTR;MM_PIRATE_FORTRESS_ENTR;0x6850;MM_PIRATE_FORTRESS_ENTRANCE;MM_GREAT_BAY_COAST;Pirate Fortress Entrance;Great Bay Coast;Normal;529;329;0;529;237;0;Generic_Entry;all
Great_Bay_Coast;MM_VOID_GREAT_BAY_BY_PINNACLE_ROCK_ENTR;MM_VOID_GREAT_BAY_LEDGE_BY_PINNACLE_ROCK_ENTR;0x6860;MM_GREAT_BAY_COAST;MM_GREAT_BAY_COAST;Ledge;Great Bay Coast - Ledge;One_Way_In;582;379;0;750;342;0;Generic_Entry;all
Great_Bay_Coast;MM_VOID_GREAT_BAY_LEDGE_BY_PINNACLE_ROCK_ENTR;MM_VOID_GREAT_BAY_BY_PINNACLE_ROCK_ENTR;0x68600;MM_GREAT_BAY_COAST;MM_GREAT_BAY_COAST;Void Pinnacle Rock Side;Great Bay Coast -> Void Pinnacle Rock Side;One_Way_Out;274;342;0;16;342;0;Generic_Entry;all
Great_Bay_Coast;MM_GREAT_BAY_COAST_FROM_LABORATORY_ENTR;MM_LABORATORY_ENTR;0x6870;MM_LABORATORY;MM_GREAT_BAY_COAST;Laboratory;Great Bay Coast;Normal;394;628;0;16;670;0;Generic_Entry;all
Great_Bay_Coast;MM_GREAT_BAY_FROM_SPIDER_HOUSE_ENTR;MM_SPIDER_HOUSE_OCEAN_ENTR;0x6880;MM_SPIDER_HOUSE_OCEAN;MM_GREAT_BAY_COAST;Ocean Spider House;Great Bay Coast;Normal;600;628;0;750;558;0;Generic_Entry;all
Great_Bay_Coast;MM_COAST_FROM_MIKAU_CS_ENTR;MM_COAST_FROM_MIKAU_TOMB_ENTR;0x68a0;MM_GREAT_BAY_COAST;MM_GREAT_BAY_COAST;Mikau's Tomb;Great Bay Coast - Mikau's Tomb;One_Way_In;564;616;0;564;867;0;Generic_Entry;all
Great_Bay_Coast;MM_COAST_FROM_MIKAU_TOMB_ENTR;MM_COAST_FROM_MIKAU_CS_ENTR;0x68a00;MM_GREAT_BAY_COAST;MM_GREAT_BAY_COAST;Mikau's Cutscene;Great Bay Coast -> Mikau's Tomb;One_Way_Out;511;663;0;16;876;0;Generic_Entry;all
Great_Bay_Coast;MM_WARP_OWL_GREAT_BAY_ENTR;MM_OWL_GREAT_BAY_CHOICE;0x68b0;MM_OWLS;MM_GREAT_BAY_COAST;Warp Owl;Great Bay Coast - Owl Statue;One_Way_In;414;616;0;414;32;0;Owl_Drop;all
Great_Bay_Coast;MM_GREAT_BAY_FROM_ENTRANCE_CAUGHT;MM_PIRATE_ENTRANCE_CAUGHT;0x68c0;MM_PIRATE_FORTRESS_ENTRANCE;MM_GREAT_BAY_COAST;Trapdoor;Great Bay Coast - Trapdoor;One_Way_In;481;333;0;478;138;0;Trapdoor;all
Termina;MM_GROTTO_GENERIC_FIELD_PILLAR_ENTR;MM_GROTTO_EXIT_GENERIC_FIELD_PILLAR;0x10000;MM_TERMINA_FIELD;MM_GROTTO_TERMINA_PILLAR;Termina Field;Pillar Grotto;Normal;499;580;0;499;701;0;Generic_Entry;all
Termina;MM_GROTTO_GENERIC_GRASS_ENTR;MM_GROTTO_EXIT_GENERIC_GRASS;0x10001;MM_TERMINA_FIELD;MM_GROTTO_TERMINA_TALL_GRASS;Termina Field;Tall Grass Grotto;Normal;499;580;0;499;701;0;Generic_Entry;all
Southern_Swamp_Road;MM_GROTTO_GENERIC_PATH_SWAMP_ENTR;MM_GROTTO_EXIT_GENERIC_PATH_SWAMP;0x10002;MM_ROAD_SOUTHERN_SWAMP;MM_GROTTO_SOUTHERN_SWAMP_ROAD_OPEN;Road to Southern Swamp;Open Grotto;Normal;499;580;0;499;701;0;Generic_Entry;all
Southern_Swamp;MM_GROTTO_GENERIC_WOODS_ENTR;MM_GROTTO_EXIT_GENERIC_WOODS;0x10003;MM_WOODS_MYSTERY;MM_GROTTO_WOODS_OF_MYSTERY_OPEN;Woods of Mystery;Open Grotto;Normal;499;580;0;499;701;0;Generic_Entry;all
Southern_Swamp;MM_GROTTO_GENERIC_SWAMP_ENTR;MM_GROTTO_EXIT_GENERIC_SWAMP;0x10004;MM_SOUTHERN_SWAMP;MM_GROTTO_SOUTHERN_SWAMP_OPEN;Southern Swamp;Open Grotto;Normal;499;580;0;499;701;0;Generic_Entry;all
Mountain_Village;MM_GROTTO_GENERIC_MOUNTAIN_VILLAGE_ENTR;MM_GROTTO_EXIT_GENERIC_MOUNTAIN_VILLAGE;0x10005;MM_MOUNTAIN_VILLAGE;MM_GROTTO_MOUNTAIN_VILLAGE_GENERIC;Moutain Village Spring;Tunnel Open Grotto;Normal;499;580;0;499;701;0;Generic_Entry;all
Twin_Islands;MM_GROTTO_GENERIC_TWIN_ISLANDS_ENTR;MM_GROTTO_EXIT_GENERIC_TWIN_ISLANDS;0x10006;MM_TWIN_ISLANDS;MM_GROTTO_TWIN_ISLANDS_RAMP;Twin Islands;Ramp Grotto;Normal;499;580;0;499;701;0;Generic_Entry;all
Snowhead;MM_GROTTO_GENERIC_PATH_SNOWHEAD_ENTR;MM_GROTTO_EXIT_GENERIC_PATH_SNOWHEAD;0x10007;MM_PATH_SNOWHEAD;MM_GROTTO_PATH_TO_SNOWHEAD_GENERIC;Path To Snowhead;Tree Grotto;Normal;499;580;0;499;701;0;Generic_Entry;all
Great_Bay_Coast;MM_GROTTO_GENERIC_GREAT_BAY_COAST_ENTR;MM_GROTTO_EXIT_GENERIC_GREAT_BAY_COAST;0x10008;MM_GREAT_BAY_COAST;MM_GROTTO_GREAT_BAY_COAST_FISHERMAN;Great Bay Coast;Open Grotto;Normal;499;580;0;499;701;0;Generic_Entry;all
Zora_Cape;MM_GROTTO_GENERIC_ZORA_CAPE_ENTR;MM_GROTTO_EXIT_GENERIC_ZORA_CAPE;0x10009;MM_ZORA_CAPE;MM_GROTTO_ZORA_CAPE_GENERIC;Zora Cape;Boulder Grotto;Normal;499;580;0;499;701;0;Generic_Entry;all
Ikana_Canyon;MM_GROTTO_GENERIC_PATH_IKANA_ENTR;MM_GROTTO_EXIT_GENERIC_PATH_IKANA;0x1000a;MM_ROAD_IKANA;MM_GROTTO_IKANA_ROAD_GENERIC;Road to Ikana;Red Boulder Grotto;Normal;499;580;0;499;701;0;Generic_Entry;all
Graveyard;MM_GROTTO_GENERIC_GRAVEYARD_ENTR;MM_GROTTO_EXIT_GENERIC_GRAVEYARD;0x1000b;MM_IKANA_GRAVEYARD;MM_GROTTO_IKANA_GRAVEYARD_GENERIC;Ikana Graveyard;Bomb Grotto;Normal;499;580;0;499;701;0;Generic_Entry;all
Ikana_Canyon;MM_GROTTO_GENERIC_VALLEY_ENTR;MM_GROTTO_EXIT_GENERIC_VALLEY;0x1000c;MM_IKANA_CANYON;MM_GROTTO_IKANA_VALLEY_OPEN;Ikana Canyon;Open Grotto;Normal;499;580;0;499;701;0;Generic_Entry;all
Termina;MM_GROTTO_COW_FIELD_ENTR;MM_GROTTO_EXIT_COW_FIELD;0x1000d;MM_TERMINA_FIELD;MM_GROTTO_TERMINA_COW;Termina Field;Cow Grotto;Normal;499;568;0;499;679;0;Generic_Entry;all
Great_Bay_Coast;MM_GROTTO_COW_COAST_ENTR;MM_GROTTO_EXIT_COW_COAST;0x1000e;MM_GREAT_BAY_COAST;MM_GROTTO_GREAT_BAY_COAST_COW;Great Bay Coast;Cow Grotto;Normal;499;568;0;499;679;0;Generic_Entry;all
Termina;MM_GROTTO_GOSSIPS_OCEAN_ENTR;MM_GROTTO_EXIT_GOSSIPS_OCEAN;0x1400;MM_TERMINA_FIELD;MM_GROTTO_TERMINA_OCEAN_GOSSIP;Termina Field;Ocean Gossip Grotto;Normal;497;569;0;497;694;0;Generic_Entry;all
Termina;MM_GROTTO_GOSSIPS_SWAMP_ENTR;MM_GROTTO_EXIT_GOSSIPS_SWAMP;0x1410;MM_TERMINA_FIELD;MM_GROTTO_TERMINA_SWAMP_GOSSIP;Termina Field;Swamp Gossip Grotto;Normal;497;569;0;497;694;0;Generic_Entry;all
Termina;MM_GROTTO_GOSSIPS_CANYON_ENTR;MM_GROTTO_EXIT_GOSSIPS_CANYON;0x1420;MM_TERMINA_FIELD;MM_GROTTO_TERMINA_CANYON_GOSSIP;Termina Field;Canyon Gossip Grotto;Normal;497;569;0;497;694;0;Generic_Entry;all
Termina;MM_GROTTO_GOSSIPS_MOUNTAIN_ENTR;MM_GROTTO_EXIT_GOSSIPS_MOUNTAIN;0x1430;MM_TERMINA_FIELD;MM_GROTTO_TERMINA_MOUNTAIN_GOSSIP;Termina Field;Mountain Gossip Grotto;Normal;497;569;0;497;694;0;Generic_Entry;all
None;MM_GROTTO_TYPE_GENERIC_ENTR;MM_GROTTO_TYPE_GENERIC_ENTR;0x1440;MM_GROTTOS;MM_GROTTOS;;;None;-1;-1;-1;-1;-1;-1;No_Entry;all
Twin_Islands;MM_GROTTO_HOT_WATER_ENTR;MM_GROTTO_EXIT_HOT_WATER;0x1450;MM_TWIN_ISLANDS;MM_GROTTO_TWIN_ISLANDS_FROZEN;Twin Islands;Hot Water Grotto;Normal;507;579;0;508;680;0;Generic_Entry;all
Deku_Palace;MM_GROTTO_JP_LINE_END_ENTR;MM_GROTTO_EXIT_JP_LINE_END;0x1460;MM_DEKU_PALACE;MM_GROTTO_DEKU_PALACE_GENERIC;Deku Palace - End Line;JP End Line Grotto;Normal;497;404;0;497;259;0;Generic_Entry;mm_jp
Termina;MM_GROTTO_DODONGO_ENTR;MM_GROTTO_EXIT_DODONGO;0x1470;MM_TERMINA_FIELD;MM_GROTTO_TERMINA_DODONGO;Termina Field;Dodongo Grotto;Normal;504;599;0;504;705;0;Generic_Entry;all
Deku_Palace;MM_GROTTO_JP_CLIMB_RIGHT_ENTR;MM_GROTTO_EXIT_JP_CLIMB_RIGHT;0x1480;MM_DEKU_PALACE;MM_GROTTO_DEKU_PALACE_CLIMB;Deku Palace - Right Climb;JP Right Climb Grotto;Normal;499;386;0;499;259;0;Generic_Entry;mm_jp
Termina;MM_GROTTO_SCRUB_ENTR;MM_GROTTO_EXIT_SCRUB;0x1490;MM_TERMINA_FIELD;MM_GROTTO_TERMINA_SCRUB;Termina Field;Scrub Grotto;Normal;508;561;0;508;701;0;Generic_Entry;all
None;MM_GROTTO_TYPE_COW_ENTR;MM_GROTTO_TYPE_COW_ENTR;0x14a0;MM_GROTTOS;MM_GROTTOS;;;None;-1;-1;-1;-1;-1;-1;No_Entry;all
Termina;MM_GROTTO_BIO_BABA_ENTR;MM_GROTTO_EXIT_BIO_BABA;0x14b0;MM_TERMINA_FIELD;MM_GROTTO_TERMINA_BIO_BABA;Termina Field;Bio Baba Grotto;Normal;499;586;0;499;706;0;Generic_Entry;all
Deku_Palace;MM_GROTTO_BEAN_ENTR;MM_GROTTO_EXIT_BEAN;0x14c0;MM_DEKU_PALACE;MM_GROTTO_DEKU_PALACE_BEANS;Deku Palace;Bean Grotto;Normal;411;591;0;411;692;0;Generic_Entry;all
Termina;MM_GROTTO_PEAHAT_ENTR;MM_GROTTO_EXIT_PEAHAT;0x14d0;MM_TERMINA_FIELD;MM_GROTTO_TERMINA_PEAHAT;Termina Field;Peahat Grotto;Normal;508;605;0;508;701;0;Generic_Entry;all
Deku_Palace;MM_GROTTO_JP_LINE_START_ENTR;MM_GROTTO_EXIT_JP_LINE_START;0x14e0;MM_DEKU_PALACE;MM_GROTTO_DEKU_PALACE_GENERIC;Deku Palace - Start Line;JP Start Line Grotto;Normal;499;593;0;499;679;0;Generic_Entry;mm_jp
Deku_Palace;MM_GROTTO_JP_CLIMB_LEFT_ENTR;MM_GROTTO_EXIT_JP_CLIMB_LEFT;0x14f0;MM_DEKU_PALACE;MM_GROTTO_DEKU_PALACE_CLIMB;Deku Palace - Left Climb;JP Left Climb Grotto;Normal;499;597;0;499;679;0;Generic_Entry;mm_jp
None;MM_INTERNAL_EXIT_GROTTO_ENTR;MM_INTERNAL_EXIT_GROTTO_ENTR;0xffff;MM_GROTTOS;MM_GROTTOS;;;None;-1;-1;-1;-1;-1;-1;No_Entry;all
Clock_Town;MM_HONEY_AND_DARLING_GAME_ENTR;MM_CLOCK_TOWN_EAST_FROM_HONEY_AND_DARLING_ENTR;0x0800;MM_CLOCK_TOWN_EAST;MM_HONEY_DARLING;East Clock Town;Honey and Darling;Normal;398;497;0;398;641;0;Door;all
Ikana_Canyon;MM_GROTTO_EXIT_GENERIC_VALLEY;MM_GROTTO_GENERIC_VALLEY_ENTR;0x1010c;MM_GROTTO_IKANA_VALLEY_OPEN;MM_IKANA_CANYON;Open Grotto;Ikana Canyon;Normal;332;556;0;332;980;0;Open_Grotto;all
Ikana_Canyon;MM_IKANA_VALLEY_FROM_ROAD_ENTR;MM_IKANA_ROAD_FROM_VALLEY_ENTR;0x2000;MM_ROAD_IKANA;MM_IKANA_CANYON;Road to Ikana;Ikana Canyon;Normal;473;722;0;473;893;0;Generic_Entry;all
Ikana_Canyon;MM_IKANA_CANYON_FROM_GHOST_HUT_ENTR;MM_GHOST_HUT_ENTR;0x2010;MM_GHOST_HUT;MM_IKANA_CANYON;Ghost Hut;Ikana Canyon;Normal;433;408;0;22;99;0;Generic_Entry;all
Ikana_Canyon;MM_IKANA_CANYON_FROM_MUSIC_BOX_HOUSE_ENTR;MM_MUSIC_BOX_HOUSE_ENTR;0x2020;MM_MUSIC_BOX_HOUSE;MM_IKANA_CANYON;Music Box House;Ikana Canyon;Normal;470;473;0;552;132;0;Generic_Entry;all
Ikana_Canyon;MM_IKANA_CANYON_FROM_STONE_TOWER_ENTR;MM_STONE_TOWER_ENTR;0x2030;MM_STONE_TOWER;MM_IKANA_CANYON;Stone Tower;Ikana Canyon;Normal;584;383;0;792;230;0;Generic_Entry;all
Ikana_Canyon;MM_WARP_OWL_IKANA_CANYON_ENTR;MM_OWL_IKANA_CANYON_CHOICE;0x2040;MM_OWLS;MM_IKANA_CANYON;Warp Owl;Ikana Canyon - Owl Statue;One_Way_In;455;572;0;792;597;0;Owl_Drop;all
Ikana_Canyon;MM_IKANA_CANYON_FROM_WELL_ENTR;MM_BENEATH_THE_WELL_ENTR;0x2050;MM_BENEATH_THE_WELL;MM_IKANA_CANYON;Beneath the Well;Ikana Canyon;Normal;385;513;0;22;472;0;Generic_Entry;all
Ikana_Canyon;MM_IKANA_CANYON_FROM_SAKON_HIDEOUT_ENTR;MM_SAKON_HIDEOUT_ENTR;0x2060;MM_SAKON_HIDEOUT;MM_IKANA_CANYON;Sakon Hideout;Ikana Canyon;Normal;628;697;0;792;697;0;Generic_Entry;all
Ikana_Canyon;MM_IKANA_CANYON_FROM_CASTLE_GARDENS_ENTR;MM_IKANA_CASTLE_GARDENS_ENTR;0x2080;MM_CASTLE_IKANA;MM_IKANA_CANYON;Ikana Castle Exterior;Ikana Canyon;Normal;534;517;0;792;508;0;Generic_Entry;all
Ikana_Canyon;MM_IKANA_CANYON_FROM_FAIRY_FOUNTAIN_ENTR;MM_FAIRY_FOUNTAIN_IKANA_ENTR;0x20b0;MM_FAIRY_IKANA;MM_IKANA_CANYON;Ikana Fairy Fountain;Ikana Canyon;Normal;531;463;0;792;419;0;Generic_Entry;all
Ikana_Canyon;MM_IKANA_VALLEY_FROM_SHRINE_ENTR;MM_SECRET_SHRINE_ENTR;0x20c0;MM_SECRET_SHRINE;MM_IKANA_CANYON;Secret Shrine;Ikana Canyon;Normal;290;574;0;22;731;0;Generic_Entry;all
Ikana_Canyon;MM_IKANA_CANYON_FROM_CAVERN_ENTR;MM_IKANA_CAVERN_ENTR;0x20d0;MM_SPRING_WATER_CAVE;MM_IKANA_CANYON;Spring Water Cave;Ikana Canyon;Normal;468;367;0;468;33;0;Generic_Entry;all
Ikana_Canyon;MM_IKANA_CANYON_WATERFALLS_ENTR;MM_SWAMP_FROM_IKANA_CANYON_ENTR;0x84900;MM_SOUTHERN_SWAMP;MM_IKANA_CANYON;Waterfalls;Ikana Canyon -> Waterfalls;One_Way_Out;667;731;0;667;802;0;Generic_Entry;all
Ikana_Canyon;MM_WARP_BOSS_STONE_TOWER_INVERTED_ENTR;MM_BOSS_TEMPLE_STONE_TOWER_INVERTED_WARP_OUT;0x2070;MM_LAIR_TWINMOLD;MM_IKANA_CANYON;Warp Twinmold;Ikana Canyon - Warp Twinmold;One_Way_In;552;412;0;792;330;0;Generic_Entry;all
Graveyard;MM_GROTTO_EXIT_GENERIC_GRAVEYARD;MM_GROTTO_GENERIC_GRAVEYARD_ENTR;0x1010b;MM_GROTTO_IKANA_GRAVEYARD_GENERIC;MM_IKANA_GRAVEYARD;Bomb Grotto;Ikana Graveyard;Normal;481;466;0;600;466;0;Bomb_Grotto;all
Graveyard;MM_IKANA_GRAVEYARD_ENTR;MM_IKANA_ROAD_FROM_IKANA_GRAVEYARD_ENTR;0x8000;MM_ROAD_IKANA;MM_IKANA_GRAVEYARD;Road to Ikana;Ikana Graveyard;Normal;475;705;0;475;776;0;Generic_Entry;all
Graveyard;MM_GRAVE_EXIT_NIGHT3;MM_GRAVE_NIGHT3_ENTR;0x8010;MM_DAMPE_HOUSE;MM_IKANA_GRAVEYARD;Ikana Grave 3;Ikana Graveyard -> Ikana Grave 3;One_Way_Out;437;610;0;69;610;0;Tomb;all
Graveyard;MM_GRAVE_EXIT_NIGHT2;MM_GRAVE_NIGHT2_ENTR;0x8020;MM_BENEATH_THE_GRAVEYARD;MM_IKANA_GRAVEYARD;Ikana Grave 2;Ikana Graveyard;Normal;526;610;0;600;563;0;Tomb;all
Graveyard;MM_GRAVE_EXIT_NIGHT1;MM_GRAVE_NIGHT1_ENTR;0x8030;MM_BENEATH_THE_GRAVEYARD;MM_IKANA_GRAVEYARD;Ikana Grave 1;Ikana Graveyard;Normal;508;660;0;600;660;0;Tomb;all
Graveyard;MM_IKANA_GRAVEYARD_FROM_DAMPE_ENTR;MM_DAMPE_TO_GRAVEYARD_ENTR;0x8040;MM_DAMPE_HOUSE;MM_IKANA_GRAVEYARD;Dampe's House;Ikana Graveyard - Dampe's House;One_Way_In;437;444;0;69;443;0;Door;all
Ikana_Canyon;MM_IKANA_CASTLE_ENTR;MM_IKANA_CASTLE_EXTERIOR_FROM_CASTLE_ENTR;0x3430;MM_CASTLE_IKANA;MM_INSIDE_CASTLE_IKANA;Ikana Castle Exterior;Inside Ikana Castle;Normal;294;491;0;294;245;0;Generic_Entry;all
Ikana_Canyon;MM_IKANA_CASTLE_INTERIOR_KEG_ENTR;MM_IKANA_CASTLE_ROOF_KEG_ENTR;0x3440;MM_CASTLE_IKANA;MM_INSIDE_CASTLE_IKANA;Powder Keg;Inside Ikana Castle - Powder Keg;One_Way_In;348;491;0;348;805;0;Generic_Entry;all
Ikana_Canyon;MM_IKANA_CASTLE_INTERIOR_BLOCK_ENTR;MM_IKANA_CASTLE_ROOF_BLOCK_ENTR;0x3450;MM_CASTLE_IKANA;MM_INSIDE_CASTLE_IKANA;Block;Inside Ikana Castle - Block;One_Way_In;405;599;0;405;698;0;Generic_Entry;all
Ikana_Canyon;MM_IKANA_CASTLE_FROM_BOSS_ENTR;MM_BOSS_IKANA_CASTLE_ENTR;0x3460;MM_LAIR_IKANA;MM_INSIDE_CASTLE_IKANA;Igos' Lair;Inside Ikana Castle;Normal;393;491;0;676;491;0;Generic_Entry;all
Great_Bay_Coast;MM_LABORATORY_ENTR;MM_GREAT_BAY_COAST_FROM_LABORATORY_ENTR;0x5800;MM_GREAT_BAY_COAST;MM_LABORATORY;Great Bay Coast;Laboratory;Normal;499;636;0;499;711;0;Door;all
Woodfall;MM_BOSS_TEMPLE_WOODFALL_WARP_OUT;MM_WARP_BOSS_DEKU_PRINCESS_ENTR;0x30100;MM_TEMPLE_WOODFALL;MM_LAIR_ODOLWA;Warp Boss;Odolwa's Lair -> Warp Boss;One_Way_Out;499;497;0;648;497;0;Generic_Entry;all
Snowhead;MM_BOSS_TEMPLE_SNOWHEAD_ENTR;MM_SNOWHEAD_TEMPLE_TO_BOSS_ENTR;0x8200;MM_TEMPLE_SNOWHEAD;MM_LAIR_GOHT;Snowhead Temple;Goht's Lair - Snowhead Temple;One_Way_In;494;576;0;494;706;0;Door;all
Snowhead;MM_BOSS_TEMPLE_SNOWHEAD_WARP_OUT;MM_OWL_MOUNTAIN_VILLAGE_CHOICE;0xae700;MM_MOUNTAIN_VILLAGE;MM_LAIR_GOHT;Warp Boss;Goht's Lair -> Warp Boss;One_Way_Out;557;611;0;675;611;0;Generic_Entry;all
Great_Bay_Coast;MM_BOSS_TEMPLE_GREAT_BAY_ENTR;MM_GREAT_BAY_TEMPLE_TO_BOSS_ENTR;0xb800;MM_TEMPLE_GREAT_BAY;MM_LAIR_GYORG;Great Bay Temple;Gyorg's Lair - Great Bay Temple;One_Way_In;555;374;0;671;374;0;Door;all
Great_Bay_Coast;MM_BOSS_TEMPLE_GREAT_BAY_WARP_OUT;MM_GREAT_BAY_FROM_TEMPLE_ENTR;0xb9000;MM_ZORA_CAPE;MM_LAIR_GYORG;Warp Boss;Gyorg's Lair -> Warp Boss;One_Way_Out;500;598;0;671;598;0;Generic_Entry;all
Ikana_Canyon;MM_BOSS_IKANA_CASTLE_ENTR;MM_IKANA_CASTLE_FROM_BOSS_ENTR;0xa600;MM_INSIDE_CASTLE_IKANA;MM_LAIR_IKANA;Inside Ikana Castle;Igos' Lair;Normal;478;500;0;478;581;0;Generic_Entry;all
Moon;MM_MAJORA_LAIR_FROM_MOON_ENTR;MM_MOON_TO_MAJORA_LAIR_ENTR;0x200;MM_MOON;MM_LAIR_MAJORA;Entrance;Majora's Lair - Entrance;One_Way_In;513;617;0;513;687;0;Generic_Entry;all
Woodfall;MM_BOSS_TEMPLE_WOODFALL_ENTR;MM_WOODFALL_TEMPLE_TO_BOSS_ENTR;0x3800;MM_TEMPLE_WOODFALL;MM_LAIR_ODOLWA;Woodfall Temple;Oldolwa's Lair - Woodfall Temple;One_Way_In;499;589;0;499;692;0;Door;all
