Game;SceneID;FromEntranceID;From;ToEntranceID;To;ElapsedSec
1;0x13;0x2070;Ikana Canyon - Warp Twinmold - Warp Twinmold;0x9000;Ikana Canyon -> Beneath the Well;22.386
1;0x13;0x2070;Ikana Canyon - Warp Twinmold - Warp Twinmold;0x9800;Ikana Canyon -> Sakon Hideout;47.178
1;0x13;0x2070;Ikana Canyon - Warp Twinmold - Warp Twinmold;0x9c00;Ikana Canyon -> Ghost Hut;12.1798
1;0x13;0x2070;Ikana Canyon - Warp Twinmold - Warp Twinmold;0xa010;Ikana Canyon -> Road to Ikana;32.5744
1;0x13;0x2070;Ikana Canyon - Warp Twinmold - Warp Twinmold;0xa400;Ikana Canyon -> Music Box House;12.6605
1;0x13;0x2070;Ikana Canyon - Warp Twinmold - Warp Twinmold;0xaa00;Ikana Canyon -> Stone Tower;11.9923
1;0x13;0x2070;Ikana Canyon - Warp Twinmold - Warp Twinmold;0xba00;Ikana Canyon -> Shrine;33.994
1;0x13;0x2080;Ikana Canyon - Ikana Castle Exterior;0x1000c;Ikana Canyon -> Open Grotto;22.0685
1;0x13;0x2080;Ikana Canyon - Ikana Castle Exterior;0x20e0;Ikana Canyon -> Spring Water Cave;20.4545
1;0x13;0x2080;Ikana Canyon - Ikana Castle Exterior;0x3410;Ikana Canyon -> Ikana Castle Exterior;3.41171
1;0x13;0x2080;Ikana Canyon - Ikana Castle Exterior;0x4640;Ikana Canyon -> Ikana Fairy Fountain;14.9502
1;0x13;0x2080;Ikana Canyon - Ikana Castle Exterior;0x8490;Waterfalls -> Southern Swamp - Waterfalls;20.4766
1;0x13;0x2080;Ikana Canyon - Ikana Castle Exterior;0x9000;Ikana Canyon -> Beneath the Well;24.8401
1;0x13;0x2080;Ikana Canyon - Ikana Castle Exterior;0x9800;Ikana Canyon -> Sakon Hideout;35.7414
1;0x13;0x2080;Ikana Canyon - Ikana Castle Exterior;0x9c00;Ikana Canyon -> Ghost Hut;21.3393
1;0x13;0x2080;Ikana Canyon - Ikana Castle Exterior;0xa010;Ikana Canyon -> Road to Ikana;21.749
1;0x13;0x2080;Ikana Canyon - Ikana Castle Exterior;0xa400;Ikana Canyon -> Music Box House;11.8415
1;0x13;0x2080;Ikana Canyon - Ikana Castle Exterior;0xaa00;Ikana Canyon -> Stone Tower;22.9274
1;0x13;0x2080;Ikana Canyon - Ikana Castle Exterior;0xba00;Ikana Canyon -> Shrine;24.5426
1;0x13;0x20b0;Ikana Canyon - Ikana Fairy Fountain;0x1000c;Ikana Canyon -> Open Grotto;26.7219
1;0x13;0x20b0;Ikana Canyon - Ikana Fairy Fountain;0x20e0;Ikana Canyon -> Spring Water Cave;10.3504
1;0x13;0x20b0;Ikana Canyon - Ikana Fairy Fountain;0x3410;Ikana Canyon -> Ikana Castle Exterior;7.87399
1;0x13;0x20b0;Ikana Canyon - Ikana Fairy Fountain;0x4640;Ikana Canyon -> Ikana Fairy Fountain;3.40746
1;0x13;0x20b0;Ikana Canyon - Ikana Fairy Fountain;0x8490;Waterfalls -> Southern Swamp - Waterfalls;23.5324
1;0x13;0x20b0;Ikana Canyon - Ikana Fairy Fountain;0x9000;Ikana Canyon -> Beneath the Well;24.1047
1;0x13;0x20b0;Ikana Canyon - Ikana Fairy Fountain;0x9800;Ikana Canyon -> Sakon Hideout;39.7248
1;0x13;0x20b0;Ikana Canyon - Ikana Fairy Fountain;0x9c00;Ikana Canyon -> Ghost Hut;10.7435
1;0x13;0x20b0;Ikana Canyon - Ikana Fairy Fountain;0xa010;Ikana Canyon -> Road to Ikana;24.0285
1;0x13;0x20b0;Ikana Canyon - Ikana Fairy Fountain;0xa400;Ikana Canyon -> Music Box House;6.33305
1;0x13;0x20b0;Ikana Canyon - Ikana Fairy Fountain;0xaa00;Ikana Canyon -> Stone Tower;13.3402
1;0x13;0x20b0;Ikana Canyon - Ikana Fairy Fountain;0xba00;Ikana Canyon -> Shrine;30.9381
1;0x13;0x20c0;Ikana Canyon - Secret Shrine;0x1000c;Ikana Canyon -> Open Grotto;9.34614
1;0x13;0x20c0;Ikana Canyon - Secret Shrine;0x20e0;Ikana Canyon -> Spring Water Cave;62.754
1;0x13;0x20c0;Ikana Canyon - Secret Shrine;0x3410;Ikana Canyon -> Ikana Castle Exterior;56.27
1;0x13;0x20c0;Ikana Canyon - Secret Shrine;0x4640;Ikana Canyon -> Ikana Fairy Fountain;57.1004
1;0x13;0x20c0;Ikana Canyon - Secret Shrine;0x8490;Waterfalls -> Southern Swamp - Waterfalls;24.9179
1;0x13;0x20c0;Ikana Canyon - Secret Shrine;0x9000;Ikana Canyon -> Beneath the Well;76.1326
1;0x13;0x20c0;Ikana Canyon - Secret Shrine;0x9800;Ikana Canyon -> Sakon Hideout;39.5573
1;0x13;0x20c0;Ikana Canyon - Secret Shrine;0x9c00;Ikana Canyon -> Ghost Hut;62.7213
1;0x13;0x20c0;Ikana Canyon - Secret Shrine;0xa010;Ikana Canyon -> Road to Ikana;21.5854
1;0x13;0x20c0;Ikana Canyon - Secret Shrine;0xa400;Ikana Canyon -> Music Box House;58.4518
1;0x13;0x20c0;Ikana Canyon - Secret Shrine;0xaa00;Ikana Canyon -> Stone Tower;67.2346
1;0x13;0x20c0;Ikana Canyon - Secret Shrine;0xba00;Ikana Canyon -> Shrine;6.28582
1;0x13;0x20d0;Ikana Canyon - Spring Water Cave;0x1000c;Ikana Canyon -> Open Grotto;27.1232
1;0x13;0x20d0;Ikana Canyon - Spring Water Cave;0x20e0;Ikana Canyon -> Spring Water Cave;3.48835
1;0x13;0x20d0;Ikana Canyon - Spring Water Cave;0x3410;Ikana Canyon -> Ikana Castle Exterior;13.859
1;0x13;0x20d0;Ikana Canyon - Spring Water Cave;0x4640;Ikana Canyon -> Ikana Fairy Fountain;10.5021
1;0x13;0x20d0;Ikana Canyon - Spring Water Cave;0x8490;Waterfalls -> Southern Swamp - Waterfalls;30.611
1;0x13;0x20d0;Ikana Canyon - Spring Water Cave;0x9000;Ikana Canyon -> Beneath the Well;17.1098
1;0x13;0x20d0;Ikana Canyon - Spring Water Cave;0x9800;Ikana Canyon -> Sakon Hideout;45.1707
1;0x13;0x20d0;Ikana Canyon - Spring Water Cave;0x9c00;Ikana Canyon -> Ghost Hut;7.30995
1;0x13;0x20d0;Ikana Canyon - Spring Water Cave;0xa010;Ikana Canyon -> Road to Ikana;30.2453
1;0x13;0x20d0;Ikana Canyon - Spring Water Cave;0xa400;Ikana Canyon -> Music Box House;14.4639
1;0x13;0x20d0;Ikana Canyon - Spring Water Cave;0xa400;Ikana Canyon -> Music Box House;11.4586
1;0x13;0x20d0;Ikana Canyon - Spring Water Cave;0xaa00;Ikana Canyon -> Stone Tower;11.3604
1;0x13;0x20d0;Ikana Canyon - Spring Water Cave;0xba00;Ikana Canyon -> Shrine;29.7974
1;0x99;0x20e0;Spring Water Cave - Ikana Canyon;0x20d0;Spring Water Cave -> Ikana Canyon;3.23525
1;0x14;0x2200;Pirate Fortress Exterior - Entrance;0x4000;Hookshot -> Pirate Fortress Interior;15.3132
1;0x14;0x2200;Pirate Fortress Exterior - Entrance;0x4010;Hookshot Lookout -> Pirate Fortress Interior;27.9404
1;0x14;0x2200;Pirate Fortress Exterior - Entrance;0x4020;Treasure -> Pirate Fortress Interior;27.0488
1;0x14;0x2200;Pirate Fortress Exterior - Entrance;0x4030;Treasure Egg Side -> Pirate Fortress Interior;23.5885
1;0x14;0x2200;Pirate Fortress Exterior - Entrance;0x4040;Canon -> Pirate Fortress Interior;27.3079
1;0x14;0x2200;Pirate Fortress Exterior - Entrance;0x4050;Canon Egg Side -> Pirate Fortress Interior;30.9228
1;0x14;0x2200;Pirate Fortress Exterior - Entrance;0x4060;Barrel -> Pirate Fortress Interior;15.8849
1;0x14;0x2200;Pirate Fortress Exterior - Entrance;0x4070;Barrel Egg Side -> Pirate Fortress Interior;-1
1;0x14;0x2200;Pirate Fortress Exterior - Entrance;0x4080;Sewers' Telescope -> Pirate Fortress Interior;-1
1;0x14;0x2200;Pirate Fortress Exterior - Entrance;0x7010;Exterior -> Pirate Fortress Entrance;3.13596
1;0x14;0x2200;Pirate Fortress Exterior - Entrance;0x7040;Trapdoor -> Pirate Fortress Entrance - Trapdoor;2.09236
1;0x14;0x2200;Pirate Fortress Exterior - Entrance;0x7050;Lookout -> Pirate Fortress Entrance;25.46
1;0x14;0x2210;Pirate Fortress Exterior - Hookshot;0x4000;Hookshot -> Pirate Fortress Interior;2.82283
1;0x14;0x2210;Pirate Fortress Exterior - Hookshot;0x4010;Hookshot Lookout -> Pirate Fortress Interior;14.4085
1;0x14;0x2210;Pirate Fortress Exterior - Hookshot;0x4020;Treasure -> Pirate Fortress Interior;25.0776
1;0x14;0x2210;Pirate Fortress Exterior - Hookshot;0x4030;Treasure Egg Side -> Pirate Fortress Interior;11.8115
1;0x14;0x2210;Pirate Fortress Exterior - Hookshot;0x4040;Canon -> Pirate Fortress Interior;20.101
1;0x14;0x2210;Pirate Fortress Exterior - Hookshot;0x4050;Canon Egg Side -> Pirate Fortress Interior;19.0075
1;0x14;0x2210;Pirate Fortress Exterior - Hookshot;0x4060;Barrel -> Pirate Fortress Interior;14.2587
1;0x14;0x2210;Pirate Fortress Exterior - Hookshot;0x4070;Barrel Egg Side -> Pirate Fortress Interior;-1
1;0x14;0x2210;Pirate Fortress Exterior - Hookshot;0x4080;Sewers' Telescope -> Pirate Fortress Interior;-1
1;0x14;0x2210;Pirate Fortress Exterior - Hookshot;0x7010;Exterior -> Pirate Fortress Entrance;11.6078
1;0x14;0x2210;Pirate Fortress Exterior - Hookshot;0x7040;Trapdoor -> Pirate Fortress Entrance - Trapdoor;8.25527
1;0x14;0x2210;Pirate Fortress Exterior - Hookshot;0x7050;Lookout -> Pirate Fortress Entrance;18.0045
1;0x14;0x2220;Pirate Fortress Exterior - Hookshot Lookout;0x4000;Hookshot -> Pirate Fortress Interior;5.62753
1;0x14;0x2220;Pirate Fortress Exterior - Hookshot Lookout;0x4010;Hookshot Lookout -> Pirate Fortress Interior;2.70468
1;0x14;0x2220;Pirate Fortress Exterior - Hookshot Lookout;0x4020;Treasure -> Pirate Fortress Interior;31.1189
1;0x14;0x2220;Pirate Fortress Exterior - Hookshot Lookout;0x4030;Treasure Egg Side -> Pirate Fortress Interior;11.1135
1;0x14;0x2220;Pirate Fortress Exterior - Hookshot Lookout;0x4040;Canon -> Pirate Fortress Interior;18.5147
1;0x14;0x2220;Pirate Fortress Exterior - Hookshot Lookout;0x4050;Canon Egg Side -> Pirate Fortress Interior;21.8864
1;0x14;0x2220;Pirate Fortress Exterior - Hookshot Lookout;0x4060;Barrel -> Pirate Fortress Interior;17.7593
1;0x14;0x2220;Pirate Fortress Exterior - Hookshot Lookout;0x4070;Barrel Egg Side -> Pirate Fortress Interior;-1
1;0x14;0x2220;Pirate Fortress Exterior - Hookshot Lookout;0x4080;Sewers' Telescope -> Pirate Fortress Interior;-1
1;0x14;0x2220;Pirate Fortress Exterior - Hookshot Lookout;0x7010;Exterior -> Pirate Fortress Entrance;13.725
1;0x14;0x2220;Pirate Fortress Exterior - Hookshot Lookout;0x7040;Trapdoor -> Pirate Fortress Entrance - Trapdoor;9.74595
1;0x14;0x2220;Pirate Fortress Exterior - Hookshot Lookout;0x7050;Lookout -> Pirate Fortress Entrance;19.0813
1;0x14;0x2230;Pirate Fortress Exterior - Treasure;0x4000;Hookshot -> Pirate Fortress Interior;21.5941
1;0x14;0x2230;Pirate Fortress Exterior - Treasure;0x4010;Hookshot Lookout -> Pirate Fortress Interior;29.505
1;0x14;0x2230;Pirate Fortress Exterior - Treasure;0x4020;Treasure -> Pirate Fortress Interior;2.66991
1;0x14;0x2230;Pirate Fortress Exterior - Treasure;0x4030;Treasure Egg Side -> Pirate Fortress Interior;22.7801
1;0x14;0x2230;Pirate Fortress Exterior - Treasure;0x4040;Canon -> Pirate Fortress Interior;31.5639
1;0x14;0x2230;Pirate Fortress Exterior - Treasure;0x4050;Canon Egg Side -> Pirate Fortress Interior;32.1307
1;0x14;0x2230;Pirate Fortress Exterior - Treasure;0x4060;Barrel -> Pirate Fortress Interior;15.5024
1;0x14;0x2230;Pirate Fortress Exterior - Treasure;0x4070;Barrel Egg Side -> Pirate Fortress Interior;-1
1;0x14;0x2230;Pirate Fortress Exterior - Treasure;0x4080;Sewers' Telescope -> Pirate Fortress Interior;-1
1;0x14;0x2230;Pirate Fortress Exterior - Treasure;0x7010;Exterior -> Pirate Fortress Entrance;16.1862
1;0x14;0x2230;Pirate Fortress Exterior - Treasure;0x7040;Trapdoor -> Pirate Fortress Entrance - Trapdoor;5.95266
1;0x14;0x2230;Pirate Fortress Exterior - Treasure;0x7050;Lookout -> Pirate Fortress Entrance;31.652
1;0x14;0x2240;Pirate Fortress Exterior - Treasure Egg Side;0x4000;Hookshot -> Pirate Fortress Interior;11.1705
1;0x14;0x2240;Pirate Fortress Exterior - Treasure Egg Side;0x4010;Hookshot Lookout -> Pirate Fortress Interior;21.1557
1;0x14;0x2240;Pirate Fortress Exterior - Treasure Egg Side;0x4020;Treasure -> Pirate Fortress Interior;15.995
1;0x14;0x2240;Pirate Fortress Exterior - Treasure Egg Side;0x4030;Treasure Egg Side -> Pirate Fortress Interior;2.79562
1;0x14;0x2240;Pirate Fortress Exterior - Treasure Egg Side;0x4040;Canon -> Pirate Fortress Interior;23.4737
1;0x14;0x2240;Pirate Fortress Exterior - Treasure Egg Side;0x4050;Canon Egg Side -> Pirate Fortress Interior;22.8516
1;0x14;0x2240;Pirate Fortress Exterior - Treasure Egg Side;0x4060;Barrel -> Pirate Fortress Interior;13.4819
1;0x14;0x2240;Pirate Fortress Exterior - Treasure Egg Side;0x4070;Barrel Egg Side -> Pirate Fortress Interior;-1
1;0x14;0x2240;Pirate Fortress Exterior - Treasure Egg Side;0x4080;Sewers' Telescope -> Pirate Fortress Interior;-1
1;0x14;0x2240;Pirate Fortress Exterior - Treasure Egg Side;0x7010;Exterior -> Pirate Fortress Entrance;10.0033
1;0x14;0x2240;Pirate Fortress Exterior - Treasure Egg Side;0x7040;Trapdoor -> Pirate Fortress Entrance - Trapdoor;9.99012
1;0x14;0x2240;Pirate Fortress Exterior - Treasure Egg Side;0x7050;Lookout -> Pirate Fortress Entrance;21.2089
1;0x14;0x2250;Pirate Fortress Exterior - Canon;0x4000;Hookshot -> Pirate Fortress Interior;16.6288
1;0x14;0x2250;Pirate Fortress Exterior - Canon;0x4010;Hookshot Lookout -> Pirate Fortress Interior;21.604
1;0x14;0x2250;Pirate Fortress Exterior - Canon;0x4020;Treasure -> Pirate Fortress Interior;33.9387
1;0x14;0x2250;Pirate Fortress Exterior - Canon;0x4030;Treasure Egg Side -> Pirate Fortress Interior;21.322
1;0x14;0x2250;Pirate Fortress Exterior - Canon;0x4040;Canon -> Pirate Fortress Interior;3.08936
1;0x14;0x2250;Pirate Fortress Exterior - Canon;0x4050;Canon Egg Side -> Pirate Fortress Interior;24.1313
1;0x14;0x2250;Pirate Fortress Exterior - Canon;0x4060;Barrel -> Pirate Fortress Interior;22.8978
1;0x14;0x2250;Pirate Fortress Exterior - Canon;0x4070;Barrel Egg Side -> Pirate Fortress Interior;-1
1;0x14;0x2250;Pirate Fortress Exterior - Canon;0x4080;Sewers' Telescope -> Pirate Fortress Interior;-1
1;0x14;0x2250;Pirate Fortress Exterior - Canon;0x7010;Exterior -> Pirate Fortress Entrance;17.1884
1;0x14;0x2250;Pirate Fortress Exterior - Canon;0x7040;Trapdoor -> Pirate Fortress Entrance - Trapdoor;10.2762
1;0x14;0x2250;Pirate Fortress Exterior - Canon;0x7050;Lookout -> Pirate Fortress Entrance;5.65815
1;0x14;0x2260;Pirate Fortress Exterior - Canon Egg Side;0x4000;Hookshot -> Pirate Fortress Interior;13.3641
1;0x14;0x2260;Pirate Fortress Exterior - Canon Egg Side;0x4010;Hookshot Lookout -> Pirate Fortress Interior;17.9786
1;0x14;0x2260;Pirate Fortress Exterior - Canon Egg Side;0x4020;Treasure -> Pirate Fortress Interior;30.1673
1;0x14;0x2260;Pirate Fortress Exterior - Canon Egg Side;0x4030;Treasure Egg Side -> Pirate Fortress Interior;21.7614
1;0x14;0x2260;Pirate Fortress Exterior - Canon Egg Side;0x4040;Canon -> Pirate Fortress Interior;14.5667
1;0x14;0x2260;Pirate Fortress Exterior - Canon Egg Side;0x4050;Canon Egg Side -> Pirate Fortress Interior;3.07826
1;0x14;0x2260;Pirate Fortress Exterior - Canon Egg Side;0x4060;Barrel -> Pirate Fortress Interior;20.3733
1;0x14;0x2260;Pirate Fortress Exterior - Canon Egg Side;0x4070;Barrel Egg Side -> Pirate Fortress Interior;-1
1;0x14;0x2260;Pirate Fortress Exterior - Canon Egg Side;0x4080;Sewers' Telescope -> Pirate Fortress Interior;-1
1;0x14;0x2260;Pirate Fortress Exterior - Canon Egg Side;0x7010;Exterior -> Pirate Fortress Entrance;21.3124
1;0x14;0x2260;Pirate Fortress Exterior - Canon Egg Side;0x7040;Trapdoor -> Pirate Fortress Entrance - Trapdoor;8.26038
1;0x14;0x2260;Pirate Fortress Exterior - Canon Egg Side;0x7050;Lookout -> Pirate Fortress Entrance;15.5042
1;0x14;0x2270;Pirate Fortress Exterior - Barrel;0x4000;Hookshot -> Pirate Fortress Interior;15.4104
1;0x14;0x2270;Pirate Fortress Exterior - Barrel;0x4010;Hookshot Lookout -> Pirate Fortress Interior;25.0705
1;0x14;0x2270;Pirate Fortress Exterior - Barrel;0x4020;Treasure -> Pirate Fortress Interior;14.9842
1;0x14;0x2270;Pirate Fortress Exterior - Barrel;0x4030;Treasure Egg Side -> Pirate Fortress Interior;18.8638
1;0x14;0x2270;Pirate Fortress Exterior - Barrel;0x4040;Canon -> Pirate Fortress Interior;19.2642
1;0x14;0x2270;Pirate Fortress Exterior - Barrel;0x4050;Canon Egg Side -> Pirate Fortress Interior;32.4975
1;0x14;0x2270;Pirate Fortress Exterior - Barrel;0x4060;Barrel -> Pirate Fortress Interior;3.06725
1;0x14;0x2270;Pirate Fortress Exterior - Barrel;0x4070;Barrel Egg Side -> Pirate Fortress Interior;-1
1;0x14;0x2270;Pirate Fortress Exterior - Barrel;0x4080;Sewers' Telescope -> Pirate Fortress Interior;-1
1;0x14;0x2270;Pirate Fortress Exterior - Barrel;0x7010;Exterior -> Pirate Fortress Entrance;6.42247
1;0x14;0x2270;Pirate Fortress Exterior - Barrel;0x7040;Trapdoor -> Pirate Fortress Entrance - Trapdoor;9.80142
1;0x14;0x2270;Pirate Fortress Exterior - Barrel;0x7050;Lookout -> Pirate Fortress Entrance;24.162
1;0x14;0x2280;Pirate Fortress Exterior - Barrel Egg Side;0x4000;Hookshot -> Pirate Fortress Interior;17.1393
1;0x14;0x2280;Pirate Fortress Exterior - Barrel Egg Side;0x4010;Hookshot Lookout -> Pirate Fortress Interior;30.1824
1;0x14;0x2280;Pirate Fortress Exterior - Barrel Egg Side;0x4020;Treasure -> Pirate Fortress Interior;34.9918
1;0x14;0x2280;Pirate Fortress Exterior - Barrel Egg Side;0x4030;Treasure Egg Side -> Pirate Fortress Interior;27.7338
1;0x14;0x2280;Pirate Fortress Exterior - Barrel Egg Side;0x4040;Canon -> Pirate Fortress Interior;24.4007
1;0x14;0x2280;Pirate Fortress Exterior - Barrel Egg Side;0x4050;Canon Egg Side -> Pirate Fortress Interior;34.9807
1;0x14;0x2280;Pirate Fortress Exterior - Barrel Egg Side;0x4060;Barrel -> Pirate Fortress Interior;17.389
1;0x14;0x2280;Pirate Fortress Exterior - Barrel Egg Side;0x4070;Barrel Egg Side -> Pirate Fortress Interior;2.71239
1;0x14;0x2280;Pirate Fortress Exterior - Barrel Egg Side;0x4080;Sewers' Telescope -> Pirate Fortress Interior;-1
1;0x14;0x2280;Pirate Fortress Exterior - Barrel Egg Side;0x7010;Exterior -> Pirate Fortress Entrance;10.3721
1;0x14;0x2280;Pirate Fortress Exterior - Barrel Egg Side;0x7040;Trapdoor -> Pirate Fortress Entrance - Trapdoor;8.6904
1;0x14;0x2280;Pirate Fortress Exterior - Barrel Egg Side;0x7050;Lookout -> Pirate Fortress Entrance;24.2879
1;0x14;0x22a0;Pirate Fortress Exterior - Telescope;0x4000;Hookshot -> Pirate Fortress Interior;-1
1;0x14;0x22a0;Pirate Fortress Exterior - Telescope;0x4010;Hookshot Lookout -> Pirate Fortress Interior;-1
1;0x14;0x22a0;Pirate Fortress Exterior - Telescope;0x4020;Treasure -> Pirate Fortress Interior;-1
1;0x14;0x22a0;Pirate Fortress Exterior - Telescope;0x4030;Treasure Egg Side -> Pirate Fortress Interior;-1
1;0x14;0x22a0;Pirate Fortress Exterior - Telescope;0x4040;Canon -> Pirate Fortress Interior;-1
1;0x14;0x22a0;Pirate Fortress Exterior - Telescope;0x4050;Canon Egg Side -> Pirate Fortress Interior;-1
1;0x14;0x22a0;Pirate Fortress Exterior - Telescope;0x4060;Barrel -> Pirate Fortress Interior;-1
1;0x14;0x22a0;Pirate Fortress Exterior - Telescope;0x4070;Barrel Egg Side -> Pirate Fortress Interior;-1
1;0x14;0x22a0;Pirate Fortress Exterior - Telescope;0x4080;Sewers' Telescope -> Pirate Fortress Interior;2.22932
1;0x14;0x22a0;Pirate Fortress Exterior - Telescope;0x7010;Exterior -> Pirate Fortress Entrance;-1
1;0x14;0x22a0;Pirate Fortress Exterior - Telescope;0x7040;Trapdoor -> Pirate Fortress Entrance - Trapdoor;-1
1;0x14;0x22a0;Pirate Fortress Exterior - Telescope;0x7050;Lookout -> Pirate Fortress Entrance;-1
1;0x14;0x22c0;Pirate Fortress Exterior - Lookout;0x4000;Hookshot -> Pirate Fortress Interior;18.7819
1;0x14;0x22c0;Pirate Fortress Exterior - Lookout;0x4010;Hookshot Lookout -> Pirate Fortress Interior;24.3553
1;0x14;0x22c0;Pirate Fortress Exterior - Lookout;0x4020;Treasure -> Pirate Fortress Interior;35.9763
1;0x14;0x22c0;Pirate Fortress Exterior - Lookout;0x4030;Treasure Egg Side -> Pirate Fortress Interior;26.3969
1;0x14;0x22c0;Pirate Fortress Exterior - Lookout;0x4040;Canon -> Pirate Fortress Interior;5.70453
1;0x14;0x22c0;Pirate Fortress Exterior - Lookout;0x4050;Canon Egg Side -> Pirate Fortress Interior;20.317
1;0x14;0x22c0;Pirate Fortress Exterior - Lookout;0x4060;Barrel -> Pirate Fortress Interior;23.961
1;0x14;0x22c0;Pirate Fortress Exterior - Lookout;0x4070;Barrel Egg Side -> Pirate Fortress Interior;-1
1;0x14;0x22c0;Pirate Fortress Exterior - Lookout;0x4080;Sewers' Telescope -> Pirate Fortress Interior;-1
1;0x14;0x22c0;Pirate Fortress Exterior - Lookout;0x7010;Exterior -> Pirate Fortress Entrance;15.2932
1;0x14;0x22c0;Pirate Fortress Exterior - Lookout;0x7040;Trapdoor -> Pirate Fortress Entrance - Trapdoor;9.80286
1;0x14;0x22c0;Pirate Fortress Exterior - Lookout;0x7040;Trapdoor -> Pirate Fortress Entrance - Trapdoor;2.86018
1;0x14;0x22c0;Pirate Fortress Exterior - Lookout;0x7050;Lookout -> Pirate Fortress Entrance;3.12253
1;0x15;0x2400;Milk Bar - East Clock Town;0xd2b0;Milk Bar -> East Clock Town;2.96525
1;0x16;0x2600;Stone Tower Temple - Stone Tower;0xaa20;Stone Tower Temple -> Stone Tower;3.66268
1;0x17;0x2800;Treasure Chest Game - East Clock Town;0xd240;Treasure Chest Game -> East Clock Town;2.75334
1;0x18;0x2a00;Stone Tower Temple Inverted - Stone Tower Inverted;0x2a100;Twinmold's Lair -> Stone Tower Temple Inverted -> Twinmold's Lair;52.9858
1;0x18;0x2a00;Stone Tower Temple Inverted - Stone Tower Inverted;0xac10;Stone Tower Temple Inverted -> Stone Tower Inverted;3.61332
1;0x36;0x2a10;Twinmold's Lair - Stone Tower Temple Inverted - Stone Tower Temple Inverted;0x20700;Warp Boss -> Twinmold's Lair -> Warp Boss;-1
1;0x36;0x2a10;Twinmold's Lair - Stone Tower Temple Inverted - Stone Tower Temple Inverted;0x66000;Boss Arena -> Twinmold's Lair -> Boss Arena;8.40345
1;0x19;0x2c00;Roof Clock Tower - South Clock Town;0xc800;Entrance -> Moon - Entrance;20.3352
1;0x1b;0x3000;Woodfall Temple - Woodfall;0x3800;Woodfall Temple -> Oldolwa's Lair - Woodfall Temple;4.80818
1;0x1b;0x3000;Woodfall Temple - Woodfall;0x8610;Woodfall Temple -> Woodfall;3.63032
1;0x1b;0x3000;Woodfall Temple - Woodfall;0x8630;Deku Princess -> Woodfall;3.52382
1;0x1b;0x3010;Woodfall Temple - Warp Odolwa - Warp Odolwa;0x3800;Woodfall Temple -> Oldolwa's Lair - Woodfall Temple;-1
1;0x1b;0x3010;Woodfall Temple - Warp Odolwa - Warp Odolwa;0x8610;Woodfall Temple -> Woodfall;-1
1;0x1b;0x3010;Woodfall Temple - Warp Odolwa - Warp Odolwa;0x8630;Deku Princess -> Woodfall;6.97128
1;0x1b;0x3020;Woodfall - Deku Princess;0x3800;Woodfall Temple -> Oldolwa's Lair - Woodfall Temple;-1
1;0x1b;0x3020;Woodfall - Deku Princess;0x8610;Woodfall Temple -> Woodfall;5.35727
1;0x1b;0x3020;Woodfall - Deku Princess;0x8630;Deku Princess -> Woodfall;3.15828
1;0x1c;0x3200;Path to Mountain Village - Termina Field;0x5430;Path to Mountain Village -> Termina Field;4.30159
1;0x1c;0x3200;Path to Mountain Village - Termina Field;0x9a60;Path to Mountain Village -> Mountain Village;29.6897
1;0x1c;0x3210;Path to Mountain Village - Mountain Village;0x5430;Path to Mountain Village -> Termina Field;24.6221
1;0x1c;0x3210;Path to Mountain Village - Mountain Village;0x9a60;Path to Mountain Village -> Mountain Village;3.17243
1;0x1d;0x3400;Ikana Castle Exterior - Beneath the Well Back;0x2080;Ikana Castle Exterior -> Ikana Canyon;29.39
1;0x1d;0x3400;Ikana Castle Exterior - Beneath the Well Back;0x3430;Ikana Castle Exterior -> Inside Ikana Castle;25.818
1;0x1d;0x3400;Ikana Castle Exterior - Beneath the Well Back;0x3440;Powder Keg -> Inside Ikana Castle - Powder Keg;-1
1;0x1d;0x3400;Ikana Castle Exterior - Beneath the Well Back;0x3450;Block -> Inside Ikana Castle - Block;-1
1;0x1d;0x3400;Ikana Castle Exterior - Beneath the Well Back;0x9010;Ikana Castle Exterior -> Beneath the Well Back;3.73806
1;0x1d;0x3410;Ikana Castle Exterior - Ikana Canyon;0x2080;Ikana Castle Exterior -> Ikana Canyon;2.86239
1;0x1d;0x3410;Ikana Castle Exterior - Ikana Canyon;0x3430;Ikana Castle Exterior -> Inside Ikana Castle;6.85906
1;0x1d;0x3410;Ikana Castle Exterior - Ikana Canyon;0x3440;Powder Keg -> Inside Ikana Castle - Powder Keg;-1
1;0x1d;0x3410;Ikana Castle Exterior - Ikana Canyon;0x3450;Block -> Inside Ikana Castle - Block;-1
1;0x1d;0x3410;Ikana Castle Exterior - Ikana Canyon;0x9010;Ikana Castle Exterior -> Beneath the Well Back;17.2515
1;0x1d;0x3420;Ikana Castle Exterior - Inside Ikana Castle;0x2080;Ikana Castle Exterior -> Ikana Canyon;7.41787
1;0x1d;0x3420;Ikana Castle Exterior - Inside Ikana Castle;0x3430;Ikana Castle Exterior -> Inside Ikana Castle;3.31337
1;0x1d;0x3420;Ikana Castle Exterior - Inside Ikana Castle;0x3440;Powder Keg -> Inside Ikana Castle - Powder Keg;-1
1;0x1d;0x3420;Ikana Castle Exterior - Inside Ikana Castle;0x3450;Block -> Inside Ikana Castle - Block;-1
1;0x1d;0x3420;Ikana Castle Exterior - Inside Ikana Castle;0x9010;Ikana Castle Exterior -> Beneath the Well Back;15.3239
